uuid,created,updated,queued,units,status,time,ingestion_time
84f3a895-6b56-44da-9e0e-eea53d1cdc04,2022-09-07 01:00:40,2022-09-07 01:00:46,2022-09-07 01:00:40,mm,completed,1701,2023-03-06 20:44:56.249047
c3629247-c1c1-46a5-b579-6a034e62b307,2020-01-24 12:31:36,2020-07-13 22:58:06,2020-07-13 22:58:03,mm,completed,2846,2023-03-06 20:44:56.249047
2f4e8fed-901c-4630-815e-339f67db9964,2019-11-15 04:11:17,2019-11-15 04:11:19,2019-11-15 04:11:17,mm,completed,1469,2023-03-06 20:44:56.249047
2f02dd04-2813-4a70-a8ff-c06dda74b243,2022-11-28 09:19:40,2022-11-28 09:19:44,2022-11-28 09:19:40,mm,completed,3335.0,2023-03-06 20:44:56.249047
89546289-b92a-4c44-a72c-9bdabd645e27,2020-04-19 22:30:07,2020-04-19 22:30:07,2020-04-19 22:30:08,mm,completed,474,2023-03-06 20:44:56.249047
3d1356e2-3db4-4335-a0d5-935000251f3b,2019-02-06 16:38:28,2019-02-06 16:38:34,2019-02-06 16:38:28,mm,completed,5341,2023-03-06 20:44:56.249047
72828003-df20-462b-8f27-7192e0596b5f,2020-05-07 17:12:12,2020-05-07 17:12:15,2020-05-07 17:12:13,mm,completed,3050,2023-03-06 20:44:56.249047
3a2b155a-9fed-4fcf-abe0-20d599e615e4,2020-12-01 23:40:35,2020-12-01 23:40:41,2020-12-01 23:40:35,mm,completed,5515,2023-03-06 20:44:56.249047
0444d210-3661-469f-903e-f005b0666da9,2022-09-06 15:51:46,2022-09-06 15:51:56,2022-09-06 15:51:46,mm,completed,5740.0,2023-03-06 20:44:56.249047
8bf01ae2-edab-4a41-89c3-670ab60a91d1,2019-06-07 18:20:53,2020-09-13 00:20:03,2020-09-13 00:19:55,mm,completed,8093,2023-03-06 20:44:56.249047
6cd5191e-afe6-400c-b489-d9f40ab5a60d,2020-04-02 16:31:54,2020-04-02 16:31:55,2020-04-02 16:31:54,mm,completed,916,2023-03-06 20:44:56.249047
b24d4936-93f0-4037-8371-8269492da2f4,2020-03-03 09:19:24,2020-03-03 09:19:29,2020-03-03 09:19:24,mm,completed,4775,2023-03-06 20:44:56.249047
cb1649a9-6efb-4010-b448-0fdc03f3341b,2021-09-10 11:25:50,2021-09-10 11:25:52,2021-09-10 11:25:50,mm,completed,2282,2023-03-06 20:44:56.249047
e33dd700-b403-4ae3-ab2f-71d6759fcc62,2022-02-09 15:10:10,2022-02-09 15:10:12,2022-02-09 15:10:10,mm,completed,2235.0,2023-03-06 20:44:56.249047
dc51e0d7-1785-4380-9300-f3651a39c696,2019-06-20 00:24:00,2019-06-20 00:24:05,2019-06-20 00:24:00,mm,completed,5067,2023-03-06 20:44:56.249047
040f066c-8f5f-485d-8079-cab60b5fa290,2020-09-18 07:33:47,2020-09-18 07:34:04,2020-09-18 07:33:47,mm,completed,16787,2023-03-06 20:44:56.249047
80da4dbb-1718-400b-8859-265200925b59,2021-06-28 16:27:04,2021-06-28 16:27:40,2021-06-28 16:27:04,mm,completed,6579,2023-03-06 20:44:56.249047
14da75d3-0ad2-4a4a-89cc-5834cdf1475a,2023-01-20 15:26:25,2023-01-20 15:26:35,2023-01-20 15:26:25,mm,completed,9906,2023-03-06 20:44:56.249047
a5057e61-a599-4e62-89d5-a61d40f025d7,2020-12-04 10:44:02,2021-04-22 05:55:22,2021-04-22 05:55:17,mm,completed,5026,2023-03-06 20:44:56.249047
4aad21c4-835c-4ac5-8f53-4edfce4d321e,2021-08-13 15:36:42,2021-08-13 15:36:45,2021-08-13 15:36:42,mm,completed,3094,2023-03-06 20:44:56.249047
a871bad1-1888-4b7c-bb0f-8be7903d6fb2,2020-07-22 20:26:25,2020-07-22 20:26:38,2020-07-22 20:26:25,mm,completed,12976,2023-03-06 20:44:56.249047
9f18c6e9-68d5-4146-a28b-f4a7ff716b87,2021-03-23 06:28:01,2021-03-23 06:28:03,2021-03-23 06:28:01,mm,completed,1017,2023-03-06 20:44:56.249047
75afddc4-4351-416a-b8bf-191d74260258,2020-01-12 14:22:59,2020-01-12 14:23:14,2020-01-12 14:23:00,mm,completed,14034,2023-03-06 20:44:56.249047
d2c1258e-36ef-4b1b-9581-f38818da3940,2022-09-28 08:00:49,2022-09-28 08:00:50,2022-09-28 08:00:49,mm,completed,1388,2023-03-06 20:44:56.249047
d68638f9-1397-485e-890b-6ce2411c766d,2020-02-28 12:13:30,2020-02-28 12:13:33,2020-02-28 12:13:30,mm,completed,2545,2023-03-06 20:44:56.249047
eb130155-3a44-415e-a723-5f950d75ad2c,2021-05-13 18:20:02,2021-05-13 18:20:05,2021-05-13 18:20:02,mm,completed,2976,2023-03-06 20:44:56.249047
92ac5425-01e3-415d-8019-2af2925c1e48,2021-09-30 18:40:54,2021-09-30 18:41:00,2021-09-30 18:40:54,mm,completed,5262,2023-03-06 20:44:56.249047
0d448c4d-b093-46e9-91e7-fb98fcd4adee,2021-01-12 11:58:41,2021-01-12 11:59:14,2021-01-12 11:58:41,mm,completed,32890.0,2023-03-06 20:44:56.249047
6945d686-00fd-424d-9025-3bd28a7300a3,2022-09-03 21:24:53,2022-09-03 21:24:55,2022-09-03 21:24:53,mm,completed,1987,2023-03-06 20:44:56.249047
a48b411c-7edc-4193-87f3-a4e6958d7aef,2022-02-24 13:35:28,2022-02-24 13:35:31,2022-02-24 13:35:28,mm,completed,3065,2023-03-06 20:44:56.249047
f969057a-7a6d-4395-909c-9a7e6bb8d3e1,2021-11-30 10:17:51,2021-11-30 10:17:53,2021-11-30 10:17:51,mm,completed,2006,2023-03-06 20:44:56.249047
75f5b7ea-68a6-4762-b748-20a4d62470ff,2022-04-11 19:37:49,2022-04-11 19:37:51,2022-04-11 19:37:49,mm,completed,2324,2023-03-06 20:44:56.249047
643f7e88-2f0f-4aa7-b31f-76a9e038bf3e,2020-03-20 03:26:26,2020-03-20 03:26:31,2020-03-20 03:26:26,mm,completed,4820,2023-03-06 20:44:56.249047
f563d03a-b2cb-4141-a32c-b8e0b9619761,2020-08-13 17:38:03,2020-08-13 17:38:24,2020-08-13 17:38:03,mm,completed,21825,2023-03-06 20:44:56.249047
d53058ac-9b23-430e-b85f-35a140c32bdf,2020-09-12 22:19:30,2020-09-12 22:19:32,2020-09-12 22:19:30,mm,completed,2221,2023-03-06 20:44:56.249047
dd262f96-381c-4a86-b6dc-78e0e9c14345,2022-01-12 00:06:53,2022-01-12 00:06:57,2022-01-12 00:06:53,mm,completed,3906,2023-03-06 20:44:56.249047
278cc7c8-32bb-4922-b2c3-45f645cbe08b,2021-07-21 17:43:21,2021-07-21 17:43:51,2021-07-21 17:43:21,mm,completed,2382,2023-03-06 20:44:56.249047
ed75a40e-27f7-4763-8f59-a03cb2b7f95d,2020-02-06 10:07:02,2020-02-06 10:07:14,2020-02-06 10:07:02,mm,completed,12025,2023-03-06 20:44:56.249047
ba8d8c9c-a82c-4aa3-85b9-d8527e3f95f6,2022-11-29 10:39:37,2022-11-29 10:39:40,2022-11-29 10:39:37,mm,completed,2079,2023-03-06 20:44:56.249047
70e35642-5bc3-4ed6-9a64-da22c4ebcb95,2020-12-12 18:59:11,2020-12-12 18:59:12,2020-12-12 18:59:11,mm,completed,1170,2023-03-06 20:44:56.249047
7407cef6-d45b-412d-8fe0-8fe4a1bbb318,2019-07-03 23:42:39,2019-07-03 23:42:45,2019-07-03 23:42:39,mm,completed,6127,2023-03-06 20:44:56.249047
3056b0f6-5baf-43b0-8d05-a76d0e5420a9,2020-09-19 16:40:47,2020-09-19 16:40:55,2020-09-19 16:40:47,mm,completed,8004,2023-03-06 20:44:56.249047
2ea79b30-c0ce-4c35-96a6-10afae9ff109,2019-02-20 07:49:48,2019-02-20 07:51:09,2019-02-20 07:49:49,mm,completed,42271,2023-03-06 20:44:56.249047
3184f3f3-aee3-4d0c-af58-beca36263d73,2021-03-03 22:43:22,2021-03-03 22:43:26,2021-03-03 22:43:22,mm,completed,3327,2023-03-06 20:44:56.249047
d688f30f-1a5e-457a-9aa0-54c1984659c7,2021-11-10 00:03:34,2021-11-10 00:03:35,2021-11-10 00:03:34,mm,completed,950,2023-03-06 20:44:56.249047
e556f3dc-1010-4ade-8ff2-d344793c9c8f,2022-04-05 01:19:00,2022-04-05 01:19:01,2022-04-05 01:19:00,mm,completed,899.0,2023-03-06 20:44:56.249047
a6e9b7c6-bff8-4ab9-b91b-803eca52e879,2020-06-17 16:08:24,2021-07-12 20:09:48,2021-07-12 20:09:46,mm,completed,1573,2023-03-06 20:44:56.249047
e386f03f-de08-4791-b3de-2a458071b9eb,2019-06-12 10:00:02,2019-06-12 10:00:15,2019-06-12 10:00:03,mm,completed,11997,2023-03-06 20:44:56.249047
681e60bb-488c-41fb-96ac-dc3235933d18,2020-06-10 14:14:32,2020-06-10 14:14:34,2020-06-10 14:14:32,mm,completed,1495,2023-03-06 20:44:56.249047
04514fb3-221a-4c3e-aca9-0cfaf7d4400b,2022-02-19 06:37:44,2022-02-19 06:37:46,2022-02-19 06:37:44,mm,completed,2342,2023-03-06 20:44:56.249047
581c69e5-e28b-438a-8048-58776784950b,2022-08-13 18:40:54,2022-08-13 18:41:02,2022-08-13 18:40:54,mm,completed,7388.0,2023-03-06 20:44:56.249047
dd33ca43-b4c6-4407-b439-2935a8103b5f,2020-12-15 15:08:15,2020-12-15 15:08:29,2020-12-15 15:08:15,mm,completed,14491,2023-03-06 20:44:56.249047
0940e068-8e00-4c5c-b384-46dc297a45f4,2020-02-26 14:43:09,2020-02-26 14:43:10,2020-02-26 14:43:10,mm,completed,559,2023-03-06 20:44:56.249047
a25a3331-d978-4757-9fee-5c69290a9fb9,2022-07-29 20:41:01,2022-07-29 20:41:03,2022-07-29 20:41:01,mm,completed,2258,2023-03-06 20:44:56.249047
f1b98bbe-4cf5-487f-8773-c902ea09ba93,2018-10-26 01:00:05,2018-10-26 01:00:06,2018-10-26 01:00:05,mm,completed,900,2023-03-06 20:44:56.249047
fd59314e-9fe7-4faa-842a-155d9c15dc8d,2020-12-22 15:36:57,2020-12-22 15:37:03,2020-12-22 15:36:57,mm,completed,6201,2023-03-06 20:44:56.249047
933f4626-51ce-476a-9670-4d3a83ac112d,2021-06-23 16:35:33,2021-06-23 16:35:35,2021-06-23 16:35:33,mm,completed,1816,2023-03-06 20:44:56.249047
9758338c-623e-460c-bd18-2c721c8eff64,2021-04-29 20:01:27,2021-04-29 20:01:48,2021-04-29 20:01:27,mm,completed,20243,2023-03-06 20:44:56.249047
fd5df4a3-0e5a-4a54-8dfd-71fd23db8867,2022-07-08 10:50:56,2022-07-08 10:50:59,2022-07-08 10:50:56,mm,completed,2937,2023-03-06 20:44:56.249047
f40143da-59c1-4f98-b48c-bcb8626d9a69,2022-01-18 22:59:45,2022-01-18 22:59:47,2022-01-18 22:59:46,mm,completed,1228,2023-03-06 20:44:56.249047
2d2faa1c-ba80-4f1c-abd8-30f1ba74ab04,2021-04-28 13:23:18,2021-04-28 13:23:22,2021-04-28 13:23:18,mm,completed,3993,2023-03-06 20:44:56.249047
b262073a-e1d4-48ee-98bc-d52daea289fd,2019-07-24 19:47:14,2019-07-24 19:47:21,2019-07-24 19:47:14,mm,completed,6391,2023-03-06 20:44:56.249047
3b8bb47f-e489-4f6a-a0e6-432e44dbec1a,2021-02-09 08:33:38,2022-08-23 19:08:59,2022-08-23 19:05:15,mm,completed,42403.0,2023-03-06 20:44:56.249047
7cb77f3c-722b-4122-902c-f2eb8181b0f3,2020-06-12 10:31:04,2020-06-12 10:31:13,2020-06-12 10:31:04,mm,completed,8364,2023-03-06 20:44:56.249047
f54d2fa9-ff3a-44d1-8259-33a9043c575a,2021-11-17 16:52:22,2021-11-17 16:52:28,2021-11-17 16:52:22,mm,completed,6538,2023-03-06 20:44:56.249047
3e415cef-6a27-4f5a-b0d3-ac2b11d61763,2021-01-29 09:23:42,2021-01-29 09:23:51,2021-01-29 09:23:42,mm,completed,9084,2023-03-06 20:44:56.249047
26e7bbf6-f358-4549-82de-382e3848b969,2023-01-18 19:19:15,2023-01-18 19:19:17,2023-01-18 19:19:15,mm,completed,1571,2023-03-06 20:44:56.249047
193a1deb-a4f3-4b08-863b-013007075b57,2019-05-09 12:07:26,2019-05-09 12:07:52,2019-05-09 12:07:26,mm,completed,25272,2023-03-06 20:44:56.249047
f1409d9d-8f69-43b6-ab55-7e2a8898931a,2021-10-19 10:41:30,2021-10-19 10:41:31,2021-10-19 10:41:30,mm,completed,781,2023-03-06 20:44:56.249047
07bd8220-4389-4b8c-9a78-00e3caee6c2f,2020-03-26 19:13:43,2020-03-26 19:13:44,2020-03-26 19:13:43,mm,completed,451,2023-03-06 20:44:56.249047
f7cc753d-0e49-41df-9fa1-bfb5b946abc6,2023-01-13 11:04:43,2023-01-13 11:04:45,2023-01-13 11:04:43,mm,completed,1545.0,2023-03-06 20:44:56.249047
682cf62c-8a32-4c2b-afdf-18e1850a2de6,2019-06-01 23:57:47,2019-06-01 23:58:07,2019-06-01 23:57:47,mm,completed,20322,2023-03-06 20:44:56.249047
55ec59e7-57b2-48f4-907d-0de87cf72860,2022-09-28 16:46:41,2022-09-28 16:46:52,2022-09-28 16:46:41,mm,completed,10849.0,2023-03-06 20:44:56.249047
dfa22139-4d50-444a-9a05-d42674eca92b,2021-12-22 18:35:51,2021-12-22 18:35:55,2021-12-22 18:35:51,mm,completed,3726,2023-03-06 20:44:56.249047
0fea7e91-c160-410d-9702-3bb9e6a7a037,2019-07-16 15:29:12,2019-07-16 15:29:17,2019-07-16 15:29:13,mm,completed,4029,2023-03-06 20:44:56.249047
2f6a1374-48f3-45d1-bbe5-e2c1240bae9a,2022-12-22 21:57:08,2022-12-22 21:57:12,2022-12-22 21:57:08,mm,completed,3047,2023-03-06 20:44:56.249047
7f135cb4-76d2-4af5-8704-1060f4d1a471,2022-12-27 20:06:38,2022-12-27 20:06:39,2022-12-27 20:06:39,mm,completed,868.0,2023-03-06 20:44:56.249047
ac0ed5e3-aae8-418d-a780-75db296fc1ce,2023-01-29 17:40:34,2023-01-29 17:40:37,2023-01-29 17:40:34,mm,completed,2613.0,2023-03-06 20:44:56.249047
a16c865e-7b01-443c-8726-205b0994039a,2022-11-29 14:19:14,2022-11-29 14:19:15,2022-11-29 14:19:14,mm,completed,980,2023-03-06 20:44:56.249047
bc4f0c7c-40c2-4c7f-9d5d-e60366968015,2022-03-29 20:25:03,2022-03-29 20:25:07,2022-03-29 20:25:03,mm,completed,4468,2023-03-06 20:44:56.249047
99cb2c48-2d34-4aea-9ab8-c96c4b2eeb05,2020-12-01 09:18:15,2020-12-01 09:18:16,2020-12-01 09:18:15,mm,completed,745,2023-03-06 20:44:56.249047
f87cd348-73d0-4eb8-9b47-6fc1016caa4c,2019-07-11 21:09:53,2019-07-11 21:10:28,2019-07-11 21:09:53,mm,completed,34682,2023-03-06 20:44:56.249047
4b5d3fda-f201-4288-a623-c88f5f312283,2021-01-14 03:33:41,2021-01-14 03:34:11,2021-01-14 03:33:41,mm,completed,29270,2023-03-06 20:44:56.249047
4f0251cb-19b2-4cb1-82e6-387d3fd02ab4,2020-12-06 11:03:44,2020-12-06 11:04:06,2020-12-06 11:03:44,mm,completed,22035,2023-03-06 20:44:56.249047
8aa5d57c-5dd3-42a0-98ec-ce64963fe72e,2021-03-11 16:13:05,2021-03-11 16:13:16,2021-03-11 16:13:05,mm,completed,10176.0,2023-03-06 20:44:56.249047
fdeee058-114b-451e-812f-9cbdf5eecc14,2022-07-11 15:38:41,2022-07-11 15:39:05,2022-07-11 15:38:41,mm,completed,24524,2023-03-06 20:44:56.249047
f06d0b44-bb9b-4f29-92a6-e7de06790d01,2019-09-17 08:08:05,2019-09-17 08:08:06,2019-09-17 08:08:05,mm,completed,813,2023-03-06 20:44:56.249047
9f4c839f-2f40-4f37-9452-adf7a18ec73b,2022-02-23 00:13:41,2022-02-23 00:13:51,2022-02-23 00:13:41,mm,completed,9590,2023-03-06 20:44:56.249047
468897f9-4d65-480c-8dd5-fae0dab7cfbd,2021-08-26 22:47:07,2021-08-26 22:47:19,2021-08-26 22:47:07,mm,completed,12297,2023-03-06 20:44:56.249047
642b7231-acf1-4b44-8a7f-67208d658ede,2022-04-07 23:21:12,2022-04-07 23:21:30,2022-04-07 23:21:12,mm,completed,17211,2023-03-06 20:44:56.249047
612cd2a3-4e95-4b36-bd4f-c5aea63afc25,2022-08-06 12:26:58,2022-08-06 12:27:07,2022-08-06 12:26:58,mm,completed,8790,2023-03-06 20:44:56.249047
7eccb7a0-ac5b-4076-b0dd-c85c0f6ca9f8,2019-11-06 20:27:20,2019-11-06 20:27:21,2019-11-06 20:27:20,mm,completed,708,2023-03-06 20:44:56.249047
8e2bca21-edbd-4bab-8c46-fb7d79b77836,2021-06-09 10:42:18,2021-06-09 10:42:22,2021-06-09 10:42:18,mm,completed,3955,2023-03-06 20:44:56.249047
508003d8-f62c-410b-ba59-5af60f20311b,2020-07-02 12:37:48,2020-09-14 18:08:02,2020-09-14 18:07:58,mm,completed,4587,2023-03-06 20:44:56.249047
dce5473d-7029-459e-9e6b-b3d0748fcce6,2020-06-01 11:36:51,2020-06-01 11:36:58,2020-06-01 11:36:53,mm,completed,6938,2023-03-06 20:44:56.249047
67e79284-101c-4a39-aa9a-dc98da544f66,2022-11-28 10:40:27,2022-11-28 10:40:36,2022-11-28 10:40:27,mm,completed,8111,2023-03-06 20:44:56.249047
e0eace78-96dc-4e1c-bd0c-0dcaace6f2dc,2021-05-14 17:42:12,2021-05-14 17:42:14,2021-05-14 17:42:12,mm,completed,1909,2023-03-06 20:44:56.249047
72452e92-b336-44aa-b56d-1e9de191a02d,2021-11-23 20:16:43,2021-11-23 20:16:55,2021-11-23 20:16:43,mm,completed,13010,2023-03-06 20:44:56.249047
9d0466cd-c7fe-4e85-a634-3da9bc43cbf8,2022-01-26 23:16:13,2022-01-26 23:16:16,2022-01-26 23:16:13,mm,completed,2760,2023-03-06 20:44:56.249047
4ce3feca-27ad-487c-bbbc-10d74eec695f,2019-09-11 19:07:32,2020-09-12 13:10:58,2020-09-12 13:10:54,mm,completed,3246,2023-03-06 20:44:56.249047
f1fff1f3-a479-40db-992e-10509b31f0e6,2022-10-15 21:30:54,2022-10-15 21:31:06,2022-10-15 21:30:55,mm,completed,11155,2023-03-06 20:44:56.249047
4ffb8465-1af7-4075-9b83-5c4041eab7c8,2020-12-02 14:18:11,2020-12-02 14:18:13,2020-12-02 14:18:11,mm,completed,2397,2023-03-06 20:44:56.249047
9067cb80-8007-4200-8720-8a3af345462e,2022-05-17 04:17:28,2022-05-17 04:17:30,2022-05-17 04:17:28,mm,completed,1277.0,2023-03-06 20:44:56.249047
7bb6a376-b670-4481-949a-75cbdc5b5b57,2023-01-07 17:23:34,2023-01-07 17:23:38,2023-01-07 17:23:34,mm,completed,4166,2023-03-06 20:44:56.249047
eee159ae-48b1-494a-855a-0372dcf380c8,2021-10-25 12:15:47,2021-10-25 12:16:09,2021-10-25 12:15:47,mm,completed,22150,2023-03-06 20:44:56.249047
5f4d11f9-c7a8-4e84-b1e1-62adbd7a3283,2021-09-10 18:26:14,2021-09-10 18:26:15,2021-09-10 18:26:14,mm,completed,1034,2023-03-06 20:44:56.249047
92b1d6ab-1cf3-44e0-8ff0-1fe799245dd2,2021-01-26 10:54:15,2021-01-26 10:54:17,2021-01-26 10:54:15,mm,completed,1634,2023-03-06 20:44:56.249047
4336d893-10ca-452d-a97c-a684f8873959,2021-06-17 08:01:21,2021-06-17 08:01:30,2021-06-17 08:01:21,mm,completed,8831,2023-03-06 20:44:56.249047
5a8b250c-8bff-4b3a-9390-24e9e3c8738c,2022-11-03 11:49:56,2022-11-03 11:50:03,2022-11-03 11:49:56,mm,completed,6878,2023-03-06 20:44:56.249047
63d85921-ec7b-4184-ab7f-6bace87afa62,2019-10-08 16:18:54,2019-10-08 16:18:55,2019-10-08 16:18:54,mm,completed,1232,2023-03-06 20:44:56.249047
d570a25c-4921-4881-a846-db4363be6649,2021-09-30 15:39:43,2021-09-30 15:39:48,2021-09-30 15:39:43,mm,completed,4826.0,2023-03-06 20:44:56.249047
6ab197e6-9a94-48bb-a2e7-229f581a7722,2022-03-30 19:51:59,2022-03-30 19:52:50,2022-03-30 19:51:59,mm,completed,50936,2023-03-06 20:44:56.249047
2a2dbbcf-a787-48ee-96af-951b33052689,2022-09-30 16:50:54,2022-09-30 16:51:25,2022-09-30 16:50:54,mm,completed,30490,2023-03-06 20:44:56.249047
ac63145f-32ca-4012-ae22-8d2957360b60,2022-03-28 07:19:57,2022-03-28 07:20:08,2022-03-28 07:19:57,mm,completed,11036,2023-03-06 20:44:56.249047
da331e7a-8956-4dac-8321-aaf2ce62258d,2020-03-31 14:20:55,2020-03-31 14:21:01,2020-03-31 14:20:55,mm,completed,5284.0,2023-03-06 20:44:56.249047
5064efb7-e0f8-4c74-8cbe-74d5087957f3,2019-11-01 14:55:26,2019-11-01 14:55:31,2019-11-01 14:55:27,mm,completed,4678,2023-03-06 20:44:56.249047
6eca7553-7ac2-457b-a132-956d7c1ca96c,2022-04-13 12:21:21,2022-04-13 12:21:55,2022-04-13 12:21:21,mm,completed,33290,2023-03-06 20:44:56.249047
469c0732-7ade-4522-930d-29b700928c74,2021-04-09 21:04:25,2021-04-09 21:04:27,2021-04-09 21:04:25,mm,completed,1684,2023-03-06 20:44:56.249047
244b43de-1d3a-4d08-ab4e-820ce7412293,2022-02-04 13:55:03,2022-02-04 13:55:06,2022-02-04 13:55:03,mm,completed,2843,2023-03-06 20:44:56.249047
cc591c1f-7d49-48ca-84c8-070e21ab4e76,2020-03-19 13:49:01,2020-03-19 13:49:07,2020-03-19 13:49:01,mm,completed,6537,2023-03-06 20:44:56.249047
a4c04dc6-80ea-4205-a0d7-7180a403dbed,2019-11-04 01:34:33,2019-11-04 01:34:35,2019-11-04 01:34:33,mm,completed,2400,2023-03-06 20:44:56.249047
c955ef8f-406c-4235-8d69-0dc357f152b2,2021-09-08 18:06:43,2021-09-08 18:07:10,2021-09-08 18:06:43,mm,completed,26752,2023-03-06 20:44:56.249047
5f81bb57-7402-4fdd-b6e3-97e263e1a210,2022-01-13 14:49:13,2022-01-13 14:49:42,2022-01-13 14:49:13,mm,completed,26465.0,2023-03-06 20:44:56.249047
9e2a94f7-e4c6-47e6-8d1f-69abfb7c2a13,2019-09-18 00:19:55,2019-09-18 00:20:03,2019-09-18 00:19:55,mm,completed,8326,2023-03-06 20:44:56.249047
58e7d6c1-cb50-4bd7-a540-2b6515d38277,2022-03-03 21:24:28,2022-03-03 21:24:41,2022-03-03 21:24:28,mm,completed,12691,2023-03-06 20:44:56.249047
b16a91ec-0b6c-4a80-a320-6aeccbfed3a7,2022-07-22 08:40:11,2022-07-22 08:40:14,2022-07-22 08:40:11,mm,completed,3222.0,2023-03-06 20:44:56.249047
459a2311-5eb3-461d-82fb-ffd229e83e74,2021-11-03 21:12:59,2021-11-03 21:13:00,2021-11-03 21:12:59,mm,completed,1112,2023-03-06 20:44:56.249047
115d6034-34c1-4ec7-85c5-94d4e59497fa,2020-07-01 17:59:54,2020-07-01 18:00:17,2020-07-01 17:59:54,mm,failed,0,2023-03-06 20:44:56.249047
b98f5a8b-2b6e-42bf-93c4-b8f202572a9f,2019-04-10 14:47:29,2019-04-10 14:47:36,2019-04-10 14:47:29,mm,completed,6339,2023-03-06 20:44:56.249047
67f288a4-5376-4191-9784-7fab783a1f25,2020-05-04 22:56:59,2020-05-04 22:57:05,2020-05-04 22:56:59,mm,completed,6295,2023-03-06 20:44:56.249047
2d84e4f4-cb50-4693-84ae-39d131474cb4,2019-07-30 20:33:08,2019-07-30 20:33:09,2019-07-30 20:33:08,mm,completed,711,2023-03-06 20:44:56.249047
49c007fa-4a75-4a0f-88a6-03e0bd0de7a0,2020-05-28 20:35:35,2020-05-28 20:35:41,2020-05-28 20:35:35,mm,completed,6593,2023-03-06 20:44:56.249047
ae5a38e0-a1db-4341-a0da-3981ea2e15b0,2019-12-10 22:02:37,2019-12-10 22:02:38,2019-12-10 22:02:38,mm,completed,518,2023-03-06 20:44:56.249047
7f8e018c-e7f7-4a75-ada4-b8d42c87199a,2019-11-12 22:16:18,2019-11-12 22:16:18,2019-11-12 22:16:18,mm,completed,454.0,2023-03-06 20:44:56.249047
1a63c9a6-f629-4a52-8440-fead44a50a28,2020-07-09 07:32:18,2020-07-09 07:32:25,2020-07-09 07:32:18,mm,completed,7072,2023-03-06 20:44:56.249047
0c5280a8-21ed-406d-b1b7-dac54863be41,2022-04-20 00:39:41,2022-04-20 00:39:44,2022-04-20 00:39:41,mm,completed,2966,2023-03-06 20:44:56.249047
c8ec2702-af33-4270-8bcc-f494df1066e5,2020-09-10 02:23:36,2020-09-10 02:24:00,2020-09-10 02:23:36,mm,completed,23617,2023-03-06 20:44:56.249047
ebc0141b-6f3b-4617-afa4-5bd82fe7b8f2,2019-08-02 01:50:50,2019-08-02 01:50:58,2019-08-02 01:50:50,mm,completed,8207,2023-03-06 20:44:56.249047
ce911074-68d3-464d-9fad-0b33888772f3,2021-07-29 09:54:25,2021-07-29 09:54:31,2021-07-29 09:54:25,mm,completed,5213,2023-03-06 20:44:56.249047
c3fb53d7-0426-49f0-81cb-9c423836f2c0,2021-05-06 22:23:40,2021-05-06 22:23:42,2021-05-06 22:23:40,mm,completed,1058,2023-03-06 20:44:56.249047
72584f0c-5e3a-46d4-91f2-b82f4da74cd6,2022-02-21 07:31:31,2022-02-21 07:31:33,2022-02-21 07:31:31,mm,completed,2335.0,2023-03-06 20:44:56.249047
60a1240b-dd45-441b-9f81-551c72c26c11,2021-06-07 18:04:23,2021-06-07 18:04:26,2021-06-07 18:04:23,mm,completed,2761,2023-03-06 20:44:56.249047
820c01d5-1d76-4d0c-abd2-b112911e439e,2021-09-20 08:06:25,2021-09-20 08:06:27,2021-09-20 08:06:25,mm,completed,1591,2023-03-06 20:44:56.249047
182a9aa9-12c8-43cc-a607-391f666219b1,2020-08-18 09:02:07,2020-08-18 09:02:09,2020-08-18 09:02:08,mm,completed,1591,2023-03-06 20:44:56.249047
8c9856dd-bfde-4f3f-9bbd-cf4320f03d5b,2020-10-05 12:50:57,2020-10-05 12:51:06,2020-10-05 12:50:57,mm,completed,8991,2023-03-06 20:44:56.249047
1e70d5c5-cd75-4e03-8f5a-4c6686d4a977,2021-10-12 10:07:50,2021-10-12 10:07:57,2021-10-12 10:07:50,mm,completed,5792,2023-03-06 20:44:56.249047
ef0fac3b-8584-45d9-be2e-7bb3f249d6d9,2019-11-06 22:45:03,2019-11-06 22:45:15,2019-11-06 22:45:03,mm,completed,11823,2023-03-06 20:44:56.249047
d8a4f097-1c60-4a47-b3ee-fb3fe66f26d5,2021-04-03 21:45:30,2021-04-03 21:45:52,2021-04-03 21:45:30,mm,completed,3295,2023-03-06 20:44:56.249047
6f963e1b-034c-461a-82e0-0be1d2eaf201,2019-12-06 08:38:32,2019-12-06 08:38:36,2019-12-06 08:38:32,mm,completed,4246,2023-03-06 20:44:56.249047
0b639a99-47f7-45ba-a484-9c27170c1f43,2021-05-06 16:19:12,2021-05-06 16:19:13,2021-05-06 16:19:12,mm,completed,1035,2023-03-06 20:44:56.249047
3a664f04-4d21-4d20-85b5-ab17176d7b40,2021-07-30 13:30:20,2021-07-30 13:30:21,2021-07-30 13:30:20,mm,completed,929,2023-03-06 20:44:56.249047
e4aab6b3-7557-4466-ab50-f7d645daf4e2,2020-12-20 05:13:37,2020-12-20 05:13:42,2020-12-20 05:13:37,mm,completed,4404,2023-03-06 20:44:56.249047
60b63d81-dc3b-44a0-ace9-29866e1f872d,2022-07-11 12:53:54,2022-07-11 12:53:55,2022-07-11 12:53:54,mm,completed,855.0,2023-03-06 20:44:56.249047
